_id,Descrip,Energy_kcal,Protein_g,Saturated_fats_g,Fat_g,Carb_g,Fiber_g,Sugar_g,Calcium_mg,Iron_mg,Magnesium_mg,Phosphorus_mg,Potassium_mg,Sodium_mg,Zinc_mg,Copper_mcg,Manganese_mg,Selenium_mcg,VitC_mg,Thiamin_mg,Riboflavin_mg,Niacin_mg,VitB6_mg,Folate_mcg,VitB12_mcg,VitA_mcg,VitE_mg,VitD2_mcg,dataset
5ff5cd7e682365166172e71b,"Radish, round, red skin ",31.07,0.89,0.04608,0.16,6.07,2.29,0.86,35.76,0.42,22.25,28.27,308.0,32.27,0.18,0.03,0.08,0.22,15.69,0.03,0.02,0.3,0.07,24.59,0.0,1.2,0.01,5e-05,nin
5ff5cd7e682365166172e731,"Ginger, fresh, adrak, adrakh, Adrak ka tukda",54.97,2.22,0.231,0.85,8.97,5.36,1.31,18.88,1.9,54.66,44.36,407.0,10.03,0.39,0.13,3.85,0.0,5.43,0.04,0.04,0.42,0.2,10.82,0.0,88.85,0.32,0.00409,nin
5ff5cd7e682365166172e738,"Cardamom, black, elaichi, elaichis, elaichies, badi elaichi, ilayachi, ilaychi, eleachi, Ilaichi, blackcardamon",270.548,6.69,0.493,2.8,52.53,23.46,2.3,312.0,7.94,286,117.0,1331.0,16.25,4.75,0.75,30.25,3.99,0.0,0.05,0.13,0.52,0.2,4.96,0.0,77.48,1.1,0.04355,nin
5ff5cd7e682365166172e744,"Turmeric powder, haldi, pasupu, turmericpowder",280.586,7.66,1.6340000000000001,5.03,49.22,21.38,1.23,122.0,46.08,260,276.0,2374.0,24.41,2.64,0.44,8.09,6.41,0.0,0.06,0.01,1.55,0.13,13.86,0.0,55.2,2.92,0.01867,nin
5ff5cd7e682365166172e747,"Arecanut, dried, red color ",353.00300000000004,6.46,1.6740000000000002,4.46,70.27,11.11,1.79,51.0,3.26,91.01,127.0,617.0,17.13,1.02,1.57,2.32,12.52,0.0,0.03,0.24,0.8,0.21,8.57,0.0,0.0,0.17,0.0,nin
5ff5cd7e682365166172e748,"Arecanut, fresh ",244.736,2.73,3.389,5.51,45.0,7.63,4.72,34.03,1.04,47.6,90.48,329.0,5.53,0.56,0.71,1.36,0.0,0.0,0.038,0.031,0.74,0.25,26.51,0.0,0.0,0.06,0.0,nin
5ff5cd7e682365166172e74e,"Gingelly seeds, brown, SESAME SEEDS,WHOLE,DRIED, noogulu, til, nuvvulu, gingelly ",516.479,21.61,6.25,43.22,9.76,17.21,1.39,1174.0,14.95,328,613.0,491.0,11.94,7.84,1.68,1.76,52.64,0.0,0.27,0.08,3.05,0.49,92.63,0.0,5.41,0.23,0.0,nin
5ff5cd7e682365166172e75a,"Jaggery, cane, gud, gur, bella, gul, jaggary, ghude",353.72,1.85,0.06923,0.16,84.87,0.0,84.32,0.006,0.005,115,74.53,488.0,25.38,0.45,0.008,0.72,0.0,0.0,0.04,0.01,0.02,0.71,14.4,0.0,0.0,0.04,0.0,nin
5ff5cd7e682365166172e75e,"Shiitake mushroom, fresh, gucchi",58.077,3.19,0.11599999999999999,0.76,8.98,3.02,0.2,0.022000000000000002,1.666,24.47,96.36,323.0,9.3,1.21,1.93,0.13,0.0,0.0,0.05,0.16,1.92,0.45,10.92,0.0,0.0,0.01,0.0,nin
5ff5cd7e682365166172e777,"Chicken, poultry, breast, skinless",168.25599999999997,21.81,0.816,9.0,0.0,0.0,0.0,12.91,0.83,20.2,178.0,295.0,36.7,0.78,0.27,0.02,18.56,0.0,0.1,0.06,8.06,0.53,10.44,0.0,0.0,0.29,0.0,nin
5ff5cd7e682365166172e780,"Emu, meat, skinless",132.884,22.65,0.2,4.62,0.0,0.0,0.0,7.4,3.95,25,243.0,275.0,48.48,2.91,0.65,0.04,21.32,0.0,0.1,0.17,3.26,0.35,7.07,0.0,0.0,0.42,0.0,nin
5ff5cd7e682365166172e6e4,"Grapes, seeded, round, red, angoor, angur",58.316,0.95,0.09204,0.29,12.55,1.28,10.47,11.27,0.33,7.06,27.91,188.0,1.59,0.07,0.05,0.11,0.0,20.59,0.04,0.03,0.1,0.1,7.49,0.0,19.94,0.07,0.00687,nin
5ff5cd7e682365166172e6f0,"Mango, ripe, banganapalli, MANGOS,RAW, aam,  mavina hannu, mangoes",41.825,0.54,0.17,0.55,8.18,1.88,7.77,15.77,0.51,13.35,11.07,144.0,1.34,0.12,0.1,0.22,1.91,32.97,0.03,0.04,0.26,0.12,82.05,0.0,1168.0,0.28,0.00371,nin
5ff5cd7e682365166172e6ff,Pear,37.523,0.36,0.07594,0.27,8.09,4.48,7.39,6.55,0.28,7.61,6.74,106.0,1.64,0.07,0.08,0.08,0.0,3.31,0.02,0.02,0.13,0.09,5.28,0.0,13.16,0.3,0.00148,nin
5ff5cd7e682365166172e702,Plum,56.882,0.64,0.02005,0.4,12.1,2.07,10.13,7.61,0.25,7.79,13.83,162.0,1.55,0.1,0.41,0.06,0.56,2.26,0.02,0.02,0.44,0.05,14.29,0.0,1.32,0.5,0.0033200000000000005,nin
5ff5cd7e682365166172e706,"Raisins, dried, golden, Raisin, Kismis, Dried grape, kishmish, sogi, raisins, kismiss, Kismish ",296.599,2.76,0.121,0.35,68.79,4.56,57.12,51.83,4.26,28.32,93.3,913.0,10.16,0.25,0.39,0.41,1.72,1.85,0.09,0.04,0.64,0.17,34.68,0.0,2.53,0.02,0.01187,nin
5ff5cd7e682365166172e70e,"Water melon, pale green ",16.73,0.59,0.05033,0.16,3.02,0.78,3.0,4.35,0.16,7.42,8.09,126.0,1.62,0.07,0.03,0.03,0.0,11.45,0.02,0.02,0.3,0.07,5.55,0.0,576.0,0.05,0.00056,nin
5ff5cd7e682365166172e716,"Potato, brown skin, big, Potatoes, aloo, bateta, batata, Aalu, Aaloo",69.788,1.54,0.04356,0.23,14.89,1.71,0.32,9.52,0.57,24.07,43.42,0.75,0.28,0.28,0.09,0.14,0.75,23.15,0.06,0.01,1.04,0.1,15.51,0.0,0.0,0.06,0.00018999999999999998,nin
5ff5cd7e682365166172e732,"Mango ginger, amba haldi, amba halad",42.303000000000004,1.45,0.177,0.7,6.98,4.74,2.42,13.74,2.31,36.86,68.33,384.0,5.51,0.47,0.1,1.52,0.0,1.62,0.02,0.07,0.45,0.18,22.62,0.0,76.62,0.59,0.0031,nin
5ff5cd7e682365166172e756,"Pistachio nuts, Pistachios, PISTACHIO NUTS,RAW, pista",539.423,23.35,4.043,42.49,15.82,10.64,7.9,135.0,4.5,149,537.0,1053.0,6.93,2.42,0.89,0.87,10.46,0.0,0.98,0.04,0.86,0.96,64.9,0.0,110.0,33.92,0.0,nin
5ff5cd7e682365166172e769,"Egg, poultry, whole, boiled",147.702,13.43,3.464,10.54,0.0,0.0,0.0,55.12,1.87,13.76,209.0,127.0,121.0,1.31,0.07,0.03,46.12,0.0,0.06,0.18,0.21,0.14,48.25,0.0,13.19,1.34,0.0,nin
5ff5cd7e682365166172e76b,"Egg, poultry, yolk, boiled",308.31,16.13,8.818999999999999,27.46,0.0,0.0,0.0,120.0,4.92,15.52,586.0,106.0,44.83,3.59,0.13,0.05,38.57,0.0,0.17,0.15,0.45,0.27,110.0,0.0,68.59,2.8,0.0,nin
5ff5cd7e682365166172e6e5,"Grapes, seedless, oval, black, angoor, angur",94.405,1.41,0.045630000000000004,0.46,20.48,1.64,9.19,15.26,0.28,11.29,29.02,237.0,1.83,0.1,0.16,0.15,0.0,27.32,0.03,0.02,0.15,0.11,7.22,0.0,19.73,0.05,0.00642,nin
5ff5cd7e682365166172e6ef,"Litchi, LITCHIS,RAW, lychees, lychee",53.775,0.99,0.09147999999999999,0.26,11.41,1.34,9.3,5.77,0.79,14.58,23.32,161.0,0.54,0.24,0.11,0.04,0.46,33.82,0.02,0.06,0.23,0.07,15.69,0.0,1.47,0.06,0.00033,nin
5ff5cd7e682365166172e6f1,"Mango, ripe, gulabkhas , MANGOS,RAW, aam,  mavina hannu, mangoes",49.951,0.52,0.18,0.53,10.32,1.67,8.13,19.33,0.38,11.53,10.66,115.0,1.39,0.06,0.07,0.11,2.05,27.65,0.03,0.04,0.23,0.13,84.35,0.0,666.0,0.2,0.00391,nin
5ff5cd7e682365166172e701,"Pineapple, anaanaas, pine apple",43.02,0.52,0.051089999999999997,0.16,9.42,3.46,8.56,10.88,0.28,12.68,13.56,143.0,1.43,0.1,0.07,1.28,0.08,36.37,0.05,0.03,0.12,0.13,18.21,0.0,31.21,0.45,0.00021,nin
5ff5cd7e682365166172e708,"Sapota, chickoos, chickoo, sapota, chikoo, chiku, chikkoo",73.373,0.92,0.389,1.26,13.9,9.6,12.3,17.87,0.49,16.19,22.26,280.0,4.61,0.18,0.07,0.08,0.39,20.96,0.01,0.03,0.24,0.12,10.83,0.0,80.7,0.25,0.00065,nin
5ff5cd7e682365166172e70b,Strawberry,24.616999999999997,0.97,0.06621,0.56,3.4,2.5,3.56,15.28,0.36,15.53,26.31,140.0,1.19,0.14,0.07,0.43,0.3,50.2,0.06,0.01,0.48,0.09,8.91,0.0,2.19,0.26,0.00395,nin
5ff5cd7e682365166172e71a,"Radish, elongate, white skin, mooli, mula, mulangi, muli",32.265,0.77,0.04388,0.15,6.56,2.65,0.95,30.2,0.36,16.07,30.1,0.1,0.22,0.22,0.03,0.1,0.1,19.91,0.02,0.02,0.3,0.07,29.75,0.0,0.0,0.01,5e-05,nin
5ff5cd7e682365166172e72c,"Coriander leaves, CORIANDER (CILANTRO) LEAVES,RAW, kothamalli ilai, kotthimeera, kothimeera, kothmeer, kothmir, kothmari, kothambir, kothamalli, kottambari, dhaniya, dhania, dhaniya patta, dhania patta, kotmir, greendhaniya, corianderleaves, Corriendet",31.07,3.52,0.228,0.7,1.93,4.66,0.17,146.0,5.3,72.68,64.69,546.0,37.0,0.68,0.24,0.96,0.45,23.87,0.09,0.05,0.73,0.19,51.01,0.0,3808.0,0.46,0.00355,nin
5ff5cd7e682365166172e72e,"Garlic, big clove, lehsun, lasun, lasoon ",123.802,6.92,0.03352,0.16,21.93,5.22,5.97,20.08,1.05,27.08,119.0,430.0,9.42,0.89,0.19,0.34,0.0,12.62,0.2,0.25,0.38,0.56,85.77,0.0,0.0,0.07,0.0018800000000000002,nin
5ff5cd7e682365166172e73f,"Nutmeg, NUTMEG,GROUND, jayphal, jaiphal",463.66,6.3,3.359,36.52,27.64,11.99,1.08,148.0,2.33,212,207.0,474.0,14.31,1.45,1.2,3.42,7.33,0.0,0.04,0.05,0.51,0.1,74.78,0.0,15.37,1.21,0.046669999999999996,nin
5ff5cd7e682365166172e741,"Pippali, kandanthippili,  long pepper, kandathipili, arisi thipili, kanda thipili, thipili",216.53400000000002,10.53,0.602,2.27,35.7,34.14,2.75,414.0,7.99,189,181.0,1852.0,16.28,1.52,1.34,1.85,20.51,0.0,0.06,0.14,1.06,0.6,66.45,0.0,545.0,0.03,0.11800000000000001,nin
5ff5cd7e682365166172e768,"Egg, poultry, yolk, raw",296.83799999999997,15.74,8.58,26.34,0.0,0.0,0.0,116.0,3.17,13.17,549.0,118.0,46.33,1.64,0.1,0.03,51.44,0.0,0.11,0.16,0.69,0.29,112.0,0.0,88.87,2.97,0.0,nin
5ff5cd7e682365166172e76d,"Egg, country hen, whole, raw",168.25599999999997,13.14,3.792,13.0,0.0,0.0,0.0,50.14,1.64,11,198.0,117.0,157.0,1.12,0.06,0.02,62.33,0.0,0.14,0.08,0.14,0.18,54.6,0.0,18.55,2.1,0.0,nin
5ff5cd7e682365166172e774,"Egg, quial, whole, boiled",154.63299999999998,13.03,2.7260000000000004,11.5,0.0,0.0,0.0,61.35,2.63,12,237.0,115.0,130.0,1.55,0.13,0.03,42.6,0.0,0.11,0.08,0.15,0.15,51.72,0.0,10.55,0.84,0.0,nin
5ff5cd7e682365166172e77d,"Country hen, breast, with skin",179.967,22.08,0.419,10.2,0.0,0.0,0.0,12.49,1.09,22,222.0,365.0,23.13,0.78,0.13,0.01,20.12,0.0,0.11,0.04,5.62,0.59,12.98,0.0,0.0,0.36,0.0,nin
5ff5cd7e682365166172e6f9,"Musk melon, orange flesh, muskmelon, kharbooja, kharbuja",23.183000000000003,0.42,0.09294,0.35,4.24,1.51,2.99,9.8,0.18,11.62,17.28,206.0,14.94,0.09,0.03,0.04,0.88,22.76,0.01,0.01,0.41,0.05,22.31,0.0,771.0,0.01,0.00441,nin
5ff5cd7e682365166172e6fd,"Papaya, ripe ",23.9,0.42,0.05608,0.16,4.61,2.83,4.09,15.02,0.23,10.97,17.73,173.0,6.68,0.08,0.04,0.03,12.78,43.09,0.03,0.11,0.33,0.04,60.9,0.0,694.0,0.04,0.011470000000000001,nin
5ff5cd7e682365166172e709,Soursop,62.14,0.74,0.135,0.94,11.94,4.95,9.83,10.05,0.29,17.7,25.83,264.0,6.78,0.12,0.14,0.07,0.0,59.54,0.03,0.04,0.85,0.03,6.09,0.0,2.2,0.06,0.00324,nin
5ff5cd7e682365166172e710,Zizyphus,48.756,1.34,0.11900000000000001,0.35,9.4,3.73,8.29,46.55,0.4,16.72,32.38,237.0,1.52,0.1,0.12,0.24,1.42,60.93,0.01,0.02,0.33,0.11,5.99,0.0,1.5,0.02,0.0167,nin
5ff5cd7e682365166172e713,"Carrot, red, CARROTS,RAW, gajar",38.24,1.04,0.08891,0.47,6.71,4.49,3.96,41.06,0.71,18.83,25.81,0.29,0.34,0.34,0.1,0.2,0.29,6.76,0.04,0.03,0.25,0.07,23.67,0.0,2706.0,0.22,0.00139,nin
5ff5cd7e682365166172e720,Water Chestnut,95.6,0.86,0.08742,0.37,21.46,3.02,1.95,37.15,0.77,57.43,62.83,382.0,13.08,0.67,0.19,0.57,2.43,5.26,0.02,0.02,0.74,0.13,9.8,0.0,0.0,0.09,0.0012,nin
5ff5cd7e682365166172e727,"Chillies, green-4 ",45.41,2.33,0.14800000000000002,0.74,6.63,4.15,0.62,15.87,1.08,29.74,42.79,318.0,1.94,0.28,0.16,0.29,0.0,102.0,0.09,0.12,0.9,0.18,15.92,0.0,67.84,0.3,0.0028699999999999997,nin
5ff5cd7e682365166172e736,"Asafoetida, heeng, hing, asafetida, heang, asfitidaa, asfeoatada, asofotedia, asafodita, assefotida, astfeodia, asofeotedia, Asfetoida, aesofetida, Perungayam sirithu, Asafodia, asoefodia, asafoeti",331.49300000000005,6.34,0.242,1.26,71.95,5.13,0.93,266.0,15.68,96.4,69.09,245.0,16.04,0.98,0.22,2.96,13.42,0.0,0.82,0.01,0.43,0.02,26.28,0.0,6.42,0.77,0.01259,nin
5ff5cd7e682365166172e746,"Arecanut, dried, brown ",350.61300000000006,5.78,2.605,4.35,70.42,11.44,1.76,61.0,2.74,76.39,105.0,524.0,12.06,0.89,1.27,2.14,15.21,0.0,0.04,0.03,0.71,0.32,7.54,0.0,0.0,0.15,0.0,nin
5ff5cd7e682365166172e751,"Mustard seeds, kadukku, kaduku, rai, raie",509.548,19.51,2.112,40.19,16.8,14.1,5.07,402.0,13.49,266,715.0,694.0,3.97,4.03,0.69,4.23,71.47,0.0,0.55,0.33,3.8,0.24,94.88,0.0,36.72,0.45,0.0,nin
5ff5cd7e682365166172e759,"Walnut, WALNUTS,ENGLISH, akhrot, akharot",671.3510000000001,14.92,5.207999999999999,64.27,10.14,5.39,3.22,105.0,3.21,180,400.0,457.0,1.33,2.94,1.52,3.47,6.53,0.88,0.4,0.12,0.86,0.8,57.95,0.0,9.53,4.12,0.0,nin
5ff5cd7e682365166172e76c,"Egg, poultry, omlet",169.69,16.53,3.179,11.6,0.0,0.0,0.0,53.26,2.16,14.84,222.0,163.0,169.0,1.31,0.15,0.02,42.18,0.0,0.11,0.2,0.33,0.14,37.66,0.0,11.36,1.88,0.0,nin
5ff5cd7e682365166172e782,"Pigeon, meat, with skin",126.19200000000001,17.94,1.828,6.03,0.0,0.0,0.0,18.11,3.81,29,255.0,346.0,56.1,2.48,0.1,0.04,19.32,0.0,0.18,0.39,3.45,0.48,8.41,0.0,0.0,1.54,0.0,nin
5ff5cd7e682365166172e6ed,"Lemon, juice, LEMON JUC FROM CONC,BTLD,REAL LEMON, nimbu, lime, leamon, lemonjuice",36.567,0.41,0.20199999999999999,0.75,6.97,0.0,2.59,22.68,0.12,8.9,9.86,113.0,1.21,0.08,0.03,0.02,0.0,48.16,0.04,0.01,0.1,0.03,12.43,0.0,2.62,0.06,0.00039,nin
5ff5cd7e682365166172e707,Rambutan,73.134,0.68,0.14400000000000002,0.16,16.84,1.02,15.8,8.67,0.37,21.38,6.98,131.0,1.75,0.53,0.08,0.37,0.0,65.0,0.11,0.01,0.26,0.04,7.35,0.0,2.9,0.08,0.0024,nin
5ff5cd7e682365166172e711,"Beet root, beetroot, beet, beetroots, beets, Beetrrot",35.611,1.95,0.03117,0.14,6.18,3.31,4.35,17.28,0.76,33.21,36.33,0.25,0.3,0.3,0.12,0.57,0.25,5.26,0.01,0.01,0.21,0.07,97.37,0.0,10.14,0.09,0.00018,nin
5ff5cd7e682365166172e729,"Chillies, green-6 ",41.825,3.01,0.121,0.64,5.31,5.15,0.59,24.82,0.75,34.8,56.05,340.0,2.43,0.29,0.14,0.33,0.0,108.0,0.07,0.13,0.92,0.29,18.87,0.0,508.0,0.31,0.0021899999999999997,nin
5ff5cd7e682365166172e72a,"Chillies, green-7 ",38.957,2.12,0.102,0.6,5.61,4.95,0.73,16.85,1.23,26.71,45.58,319.0,2.0,0.17,0.09,0.28,0.0,112.0,0.08,0.11,0.8,0.22,19.39,0.0,44.0,0.22,0.00243,nin
5ff5cd7e682365166172e72d,"Curry leaves, Currypatta, Curry patta, Karipatha, Kari patha, leavescurry, curryleaves, Kadipatta, Karipatta",63.574,7.41,0.267,1.06,4.51,16.83,0.6,659.0,8.67,182,83.29,584.0,18.66,1.18,0.46,1.23,17.25,6.04,0.07,0.13,0.85,0.57,117.0,0.0,7663.0,1.82,0.11699999999999999,nin
5ff5cd7e682365166172e73d,"Fenugreek seeds, FENUGREEK SEED, methi dana, vandhayam, vendhayam, venthayam, fenugreekseeds, dana methi, Methidana, Methi daana, menthulu, Meethidaana",234.937,25.41,0.77,5.72,10.57,47.55,0.55,135.0,8.47,167,435.0,891.0,40.2,3.8,1.16,1.6,9.98,0.0,0.28,0.14,1.19,0.77,51.11,0.0,142.0,0.02,0.00198,nin
5ff5cd7e682365166172e743,"Poppy seeds, POPPY SEED, khus khus, Khuskhus, kuskus, khuskus, khus-khus, khas khas, khaskhas",422.55199999999996,20.31,2.074,30.38,12.37,26.68,1.85,1372.0,10.13,393,804.0,646.0,25.35,6.38,2.05,7.14,7.68,0.0,0.87,0.1,0.77,0.42,78.73,0.0,3.51,1.67,0.03392,nin
5ff5cd7e682365166172e757,Safflower seeds,473.459,17.66,2.548,30.87,30.18,13.49,2.67,211.0,4.06,321,644.0,550.0,3.05,3.9,0.56,0.56,6.33,0.0,0.85,0.15,1.12,0.93,82.41,0.0,2.07,35.09,0.0,nin
5ff5cd7e682365166172e75c,"Button mushroom, fresh ",27.485,3.68,0.06289,0.42,1.98,3.11,0.1,0.01,1.725,18.3,87.11,318.0,7.72,0.17,0.29,0.15,0.0,0.0,0.01,0.03,0.68,0.12,8.28,0.0,0.0,0.01,0.0,nin
5ff5cd7e682365166172e76e,"Egg, country hen, whole, boiled",183.313,14.43,4.074,14.1,0.0,0.0,0.0,57.79,1.73,11,206.0,120.0,149.0,1.25,0.09,0.02,52.65,0.0,0.11,0.08,0.12,0.18,59.98,0.0,17.45,2.05,0.0,nin
5ff5cd7e682365166172e6db,"Currants, black ",54.253,1.51,0.08333,0.53,9.93,4.07,6.33,40.32,1.36,16.66,78.8,283.0,1.45,0.21,0.08,0.11,1.51,182.0,0.03,0.03,0.35,0.09,8.48,0.0,62.48,0.45,0.00301,nin
5ff5cd7e682365166172e6dd,"Dates, dry, pale brown, chuhara, dry dates, dried dates, kharek, kharik, chhuhara, chuare, chuara, dry khajoor, chhuara, dry khajur, kharak",320.26,2.45,0.09702999999999999,0.35,74.91,8.95,66.63,71.2,3.2,73.79,73.02,804.0,3.27,0.7,0.36,0.82,0.78,4.42,0.03,0.03,1.47,0.14,18.65,0.0,2700.0,0.03,0.0026,nin
5ff5cd7e682365166172e6e0,"Fig, FIGS,RAW, anjeer, anjir",81.499,2.03,0.08943999999999999,0.37,16.28,4.64,8.64,78.52,0.69,26.18,21.62,231.0,2.37,0.22,0.19,0.07,0.0,16.92,0.04,0.02,0.27,0.15,13.67,0.0,2.4,0.54,0.00147,nin
5ff5cd7e682365166172e712,"Carrot, orange, CARROTS,RAW, gajar",33.221,0.95,0.08771,0.47,5.55,4.18,3.23,35.09,0.6,16.73,43.06,0.22,0.25,0.25,0.08,0.23,0.22,6.22,0.04,0.03,0.22,0.11,24.04,0.0,5423.0,0.21,0.0013599999999999999,nin
5ff5cd7e682365166172e724,"Chillies, green-1, green chiles, greenchiles, green chilies, green chili, hari mirch, green chilli, green chillies, greenchilli, greenchillies, geenchilli, greenchilly, Harimirch, G.Chilli, Greebchilli, Greenchille",45.648999999999994,2.62,0.126,0.73,6.32,4.86,0.71,24.1,1.46,34.72,62.16,431.0,3.32,0.31,0.19,0.29,0.0,79.5,0.11,0.09,0.8,0.45,25.31,0.0,31.69,0.26,0.00314,nin
5ff5cd7e682365166172e73b,"Coriander seeds, CORIANDER SEED, malli vithai, malli seeds, dhaniya seeds, daniya seeds, dhania seeds, malli, dhaniya dana",268.875,10.66,0.9520000000000001,17.47,12.98,44.81,2.38,718.0,17.64,343,293.0,1473.0,34.41,3.91,1.46,2.81,6.34,0.0,0.19,0.23,1.2,0.04,22.07,0.0,122.0,1.01,0.00131,nin
5ff5cd7e682365166172e762,"Milk, whole, Buffalo, doodh, dhoodh",107.311,3.68,4.63,6.58,8.39,0.0,5.34,121.0,0.16,10.05,86.94,109.0,30.1,0.3,0.03,0.01,1.45,2.37,0.05,0.13,0.07,0.04,8.57,0.0,8.42,0.19,0.0,nin
5ff5cd7e682365166172e781,"Guinea fowl, meat, with skin",112.09100000000001,20.52,1.138,3.24,0.0,0.0,0.0,30.77,2.2,21,187.0,240.0,57.64,1.48,0.17,0.03,24.37,0.0,0.02,0.18,3.64,0.58,5.69,0.0,0.0,1.88,0.0,nin
5ff5cd7e682365166172e6de,"Dates, dry, dark brown, chuhara, dry dates, dried dates, kharek, kharik, chhuhara, chuare, chuara, dry khajoor, chhuara, dry khajur, kharak ",310.939,2.38,0.114,0.35,72.67,9.1,68.84,66.13,4.79,75.23,70.26,782.0,3.09,0.58,0.44,0.84,0.77,3.84,0.02,0.03,1.09,0.153,12.8,0.0,2705.0,0.03,0.0006799999999999999,nin
5ff5cd7e682365166172e6ec,Karonda fruit,33.699,1.15,0.06681000000000001,1.67,2.87,7.25,1.75,10.81,0.87,24.45,32.62,351.0,2.55,0.25,0.71,0.24,1.57,135.0,0.01,0.02,0.25,0.08,8.72,0.0,15.64,0.04,0.00143,nin
5ff5cd7e682365166172e6ee,"Lime, sweet,pulp, LIME JUICE,RAW, Musambi, Mousambi, Mosambi, mausambi",27.246,0.76,0.0764,0.2,5.18,2.07,3.42,25.79,0.11,15.4,20.55,182.0,1.17,0.05,0.03,0.04,0.72,46.96,0.06,0.01,0.17,0.05,15.38,0.0,2.54,0.07,0.0003,nin
5ff5cd7e682365166172e70f,Wood Apple,78.153,3.14,0.877,3.62,7.52,5.21,3.81,55.71,0.45,23.7,84.32,347.0,1.48,0.31,0.2,0.2,2.32,22.17,0.04,0.01,0.55,0.17,6.51,0.0,3.81,0.07,0.028710000000000006,nin
5ff5cd7e682365166172e6df,"Dates, processed, MEDJOOL, khajoor, khajur",286.08299999999997,1.18,0.149,0.41,67.95,6.52,56.96,15.73,0.89,14.34,33.88,289.0,1.6,0.42,0.33,0.44,0.46,15.51,0.05,0.02,0.51,0.06,24.53,0.0,2781.0,0.03,0.0008300000000000001,nin
5ff5cd7e682365166172e715,Lotus root,79.348,1.94,0.249,0.93,14.67,4.7,0.24,37.71,3.34,26.58,74.3,4.61,0.35,0.35,0.22,1.4,4.61,26.63,0.07,0.05,0.43,0.19,26.49,0.0,0.0,0.73,0.00027,nin
5ff5cd7e682365166172e6f2,"Mango, ripe, himsagar , MANGOS,RAW, aam,  mavina hannu, mangoes",44.693000000000005,0.46,0.174,0.54,9.03,1.55,8.06,15.54,0.29,12.07,12.25,137.0,1.31,0.12,0.08,0.17,1.9,49.09,0.03,0.03,0.27,0.1,90.98,0.0,1181.0,0.31,0.00373,nin
5ff5cd7e682365166172e739,"Chillies, red, PEPPERS,HOT CHILI,RED,RAW, redchillies, red chillies, lal mirch, redchilli, redchilly, mirch red, chilli ",236.61,12.69,1.141,6.4,29.46,31.15,4.7,99.83,6.23,231,280.0,2245.0,19.45,1.66,0.87,1.45,18.83,0.0,0.46,0.83,6.94,0.42,51.5,0.0,1542.0,0.98,0.02436,nin
5ff5cd7e682365166172e6f3,"Mango, ripe, kesar, MANGOS,RAW, aam,  mavina hannu, mangoes ",55.208999999999996,0.54,0.172,0.57,11.36,2.02,9.0,15.74,0.43,12.53,12.36,143.0,1.43,0.1,0.07,0.22,1.85,29.08,0.03,0.04,0.26,0.1,90.43,0.0,1264.0,0.26,0.0036799999999999997,nin
5ff5cd7e682365166172e742,"Pepper, black, SALAD DRSNG,PEPPERCORN DRSNG,COMM,REG, Blackpeppercorn, Blckpeppercorn, milagu, kali mirch, black pepper, peppercorns, pepper corns, blackpepper, kalimirch, Blackpaper, Blackpeppercorns, pepperpowder, blackpapper",217.49,10.12,0.654,2.74,36.22,33.16,0.32,405.0,11.91,196,144.0,1487.0,24.08,1.24,1.76,7.5,12.13,0.0,0.06,0.09,0.85,0.27,21.89,0.0,767.0,1.27,0.02568,nin
5ff5cd7e682365166172e6f5,"Mango, ripe, paheri, MANGOS,RAW, aam,  mavina hannu, mangoes ",44.931999999999995,0.68,0.18600000000000003,0.58,8.67,1.97,8.48,15.11,0.51,14.28,15.18,153.0,1.63,0.2,0.11,0.24,1.44,30.75,0.03,0.04,0.28,0.23,65.28,0.0,1061.0,0.37,0.0036200000000000004,nin
5ff5cd7e682365166172e74a,"Coconut, kernal, dry,COCONUT MEAT,DRIED (DESICCATED),TSTD, copra, kobbari",624.029,7.27,43.138000000000005,63.26,8.01,15.88,6.93,32.0,3.13,97.21,203.0,739.0,16.68,1.41,0.9,1.61,25.25,0.0,0.04,0.04,0.71,0.15,24.27,0.0,0.0,6.06,0.0,nin
5ff5cd7e682365166172e6f7,Mangosteen,52.341,0.63,0.17600000000000002,0.24,11.41,1.87,8.91,4.69,0.28,12,7.18,46.93,3.79,0.21,0.11,0.04,0.0,26.33,0.01,0.01,0.58,0.18,13.52,0.0,1.8,0.05,0.0,nin
5ff5cd7e682365166172e775,"Chicken, poultry, leg, skinless",383.595,19.44,1.157,12.64,0.0,0.0,0.0,20.52,1.27,23.82,199.0,283.0,65.07,1.77,0.25,0.03,20.22,0.0,0.17,0.13,5.6,0.33,7.47,0.0,0.0,0.61,0.0,nin
5ff5cd7e682365166172e70d,"Water melon, dark green ",20.315,0.6,0.0397,0.16,3.86,0.7,3.66,5.29,0.22,9.91,11.33,124.0,1.89,0.1,0.04,0.04,0.0,13.26,0.02,0.02,0.28,0.1,5.88,0.0,605.0,0.04,0.00056,nin
5ff5cd7e682365166172e71e,"Sweet potato, pink skin ",108.02799999999999,1.27,0.10099999999999999,0.33,23.93,3.94,4.03,28.93,0.51,21.05,37.6,329.0,29.04,0.14,0.15,0.2,0.0,22.2,0.06,0.04,0.69,0.09,14.44,0.0,11.12,0.01,0.00164,nin
